id,text,clean_text,eng
b'gAAAAABkk1Gm8PUy592Y0Mk29MPKnsb6aC6gOV6DdbNeS5Ofq_PYzgT9BjOV1VTRDwo2gKs8J98LH-yqiuomAHqu2GHn2yswGS3FKTlVPeRx1mIQvnmIfJ4=',@Carmen61625398 @vm_patri Buenas noches corazón 🤗🥰,buenas noches corazón,"Good night, sweetheart."
b'gAAAAABkk1Gmq4xSE0hodPdNrHu3IGNAw2Xn2EFm-omVY4Vadh_Y_l1aWawpEbhgIu18ycA3MWmmctCk8Ga9DduLBGbOUSsaTvyDrNromSEPc_YyB5NeAo0=',"📳 Hoy en día, la gente le teme a Twitter. En la década de 1850, temían a los telegramas https://t.co/yNZXVzU7fZ",hoy en día la gente le teme a twitter en la década de temían a los telegramas,Today people are afraid of twitter in the decade of fear of telegrams
b'gAAAAABkk1GmSWvK8hC8sz-egZA8pYlJ1E8yRqg-vJxpx4PVWGdQc68C4qFGjZtI0eAWlkn5_EcN1zhn-mv0ZM6KV4D8QKN_WI7Wx80XbShoKjQsRIfwrlw=',Lo peor de que haga bueno es que hay gente fuera de su puta casa.,lo peor de que haga bueno es que hay gente fuera de su puta casa,The worst thing about him doing good is there's people out of his fucking house.
b'gAAAAABkk1GmqMs3jy0LEIIM-ohqRlP32bCuoI2EA0NEf9yfpTQI8UC8FfwNu3UEvubCXSMAz3Daa61yrt3_fpaOxSF2LI1xX9c08haJT5o5x-X64PzFZ88=',Que puedes perder como máximo? Un 3% anual\nQue puedes ganar? Que tu capital crezca.\nTodo esto si te decides a suscribirte al sistema SHOOT\nAbierta suscripción sistema #SHOOT  https://t.co/bMUJ11b9uJ,que puedes perder como máximo un anualque puedes ganar que tu capital crezcatodo esto si te decides a suscribirte al sistema shootabierta suscripción sistema shoot,that you can lose a maximum of one year that you can earn your capital to grow all this if you decide to subscribe to the system bootabierta subscription system shoot
b'gAAAAABkk1GmZGePM8cF8to4onk_vbxfNqyU8vakNIMblL0RaCa5N_1Uk9ffBD6cmQMmItFE_W2-O0UFZJavl5tyBlOFCZX-2YuPqd3HaiGdRrn19Tr6_rc=',⭐️ Cómo un proyecto de la NASA condujo a encuentros sexuales entre una mujer y un delfín https://t.co/MvISO0Zmn2,cómo un proyecto de la nasa condujo a encuentros sexuales entre una mujer y un delfín,how a nasa project led to sexual encounters between a woman and a dolphin
b'gAAAAABkk1GmClEtQZ2r3BDWEuD_kNo_D8GQ_9EOnKdMVbxpS2Z6sc3ugRTde7YZkgJJOFYfnoDnJg7U7ipwJ6JvD5NSBXPLiPbbub5rx8nddmyXY-SdVI4=',📊 El Evangelio de Judas: Redescubriendo al Apóstol ‘traicionero’ https://t.co/uc8l6Xt7dK,el evangelio de judas redescubriendo al apóstol ‘traicionero’,the gospel of Judah rediscovering the ‘treasoning’ apostle
b'gAAAAABkk1GmgyaCrzkdGNTIu4LL_TiBOh4gZEHNzgJzq_QN0k5ddWLbNodfBedxwSjqeY7yVyW8ebp5Os-vbVWbvKYszPmlBi7FVDaqgxG0W-Z5597VTlA=',Tio cos cambios do Twitter Blue e que contas se mostran e cales non no teu feed non paran de salirme putos tweets de fachas e me cago na virgen que asco de red social,tio cos cambios do twitter blue e que contas se mostran e cales non no teu feed non paran de salirme putos tweets de fachas e me cago na virgen que asco de red social,Uncle cos changes do twitter blue e that counts show up and limes non teu feed non stop coming out fucking tweets of fachas and shit na virgin that disgusts social network
b'gAAAAABkk1GmPK7EnDqtInhfvh9dkuxxhku2etv7TK2Us-CVgOKEdQoJJ5ySJMHrPI-tGToVj6YnW0ewGRh4ZfMoUZcLFTeJ8HqMsIlBDu3EUtyu3wmcvqU=',¿PARA QUÉ SIRVE PADRINO LÓPEZ? | FUERA DE ORDEN 513 | PARTE 2 | LUNES 27... https://t.co/8WNOsIJoI9 a través de @YouTube,¿para qué sirve padrino lópez fuera de orden parte lunes a través de,What good is godfather lopez out of order part Monday through
b'gAAAAABkk1GmxTBM_PEKISP44vqRRAsHMGQjFvRsqi2b14ie1IuG0vla_033Foiq_gnT0CdSn35IHPCQUqtFKUKE4NFoI9MRoQVgAeg0ONwsBiQYbo9xHrs=',¿Veremos un abogado de IA algún día en la corte? https://t.co/RIKcDbc5An,¿veremos un abogado de ia algún día en la corte,Will we ever see a lawyer in court?
b'gAAAAABkk1GmNykLk50klf2HQzYNAJVCfIIRC-lZ8skJ3zzkEZPAdxqd1vdwwXBJjdiljTxtitvaB32QXXuBgFwvsTqlUVPh2ngV8Rf6q7J0MjbwFQ3447Q=',"Mañana empiezo con entrenador personal presencial en un centro muy finolis, a ver cuantas veces dice la palabra ""explosivo""",mañana empiezo con entrenador personal presencial en un centro muy finolis a ver cuantas veces dice la palabra explosivo,Tomorrow I start with face-to-face personal trainer in a very fine center to see how many times the word explosive says
b'gAAAAABkk1GmyQtUHDb-EGHfpzcl7gNjX5eKTac5qaNRakknakm2WScjscoAJ4jSdquJIIjAnPtjvvWUCcI4gNiyvslQPxUh6yMGXvVxhrigpqhwVoNCCvo=',"🔥 ¿Cómo hacían los médicos las cirugías antes de que existiera la anestesia? La respuesta revela una historia más cruda, dolorosa y en ocasiones sospechosa https://t.co/J3f1uemFRg",¿cómo hacían los médicos las cirugías antes de que existiera la anestesia la respuesta revela una historia más cruda dolorosa y en ocasiones sospechosa,How doctors did the surgeries before the anesthesia existed the response reveals a more crude painful and sometimes suspicious history
b'gAAAAABkk1GmgBCIHLC32u4G_pbU2ky1kZR5pQjl_cjzRRiiQRNEmOQdqPeZJDGlCTLpd7kdaO2i2xG_iyQs_w-CouFa8jddY2rLWpZ86UiFUmf-H3EGwYU=',🎟️ Por qué tu perro le tiene mucho miedo a las tormentas eléctricas y cómo puedes ayudar https://t.co/ojR0bDSn2G,por qué tu perro le tiene mucho miedo a las tormentas eléctricas y cómo puedes ayudar,why your dog is so afraid of thunderstorms and how you can help
b'gAAAAABkk1GmtGA5dIrcgu7q0gN2PMWMAr-NxcIFmp_8GqYKD8GKZdSR9u4GbbYXrthhpHm2GdHQYtyy6M-F0KinOUFoB5TwUHz85B8i0ItrpG-MNibqslM=',@janeaustenenfur @JuanViUanKenobi Pues una señora que no tiene contención.,pues una señora que no tiene contención,For a lady who has no restraint
b'gAAAAABkk1GmsgMdohp1p_KBZDae083LtsylkbYxVtCs48Hlty0KcXn4ivMSonsSlQsVReW16X9qlrCg-ymZ955EI-kD9k3lKcaj4sVtvUZyhbT6khhET94=',@joel27799310 Pues ojalá!! Así se puede callar la boca a los que dicen que las grandes corporaciones son las que blablabla... que parece que los tienen que tutelar las empresas.,pues ojalá así se puede callar la boca a los que dicen que las grandes corporaciones son las que blablabla que parece que los tienen que tutelar las empresas,I hope you can keep your mouth shut to those who say that big corporations are the ones who are blabbering that companies seem to have to protect them.
b'gAAAAABkk1GmDR-VPtF7O8SAPcZ0x5_hnaqGuN6nr_0eSpi9owD_hMVwxDLOk--cV6KRmcnUH06enLqYqJql717mranVbFdn2kUyo6Whx3LfHwNznFuJkrc=',"⭐️ Crinolina, la moda victoriana que mató a miles de mujeres https://t.co/e6pG9EywPw",crinolina la moda victoriana que mató a miles de mujeres,crinoline the Victorian fashion that killed thousands of women
b'gAAAAABkk1GmqrExEHMkvglSuBf2z41VEO97bQc9iXCtx1J2sJ4qACt2odCHuqxVRJTRYBNBkkSVdGeYmqkMs2iNwjoAbyq_dfptcBv_znuzhcznntKcjrQ=',🔵 Gran Vía de Madrid: kilómetros de historia y sitios que descubrir https://t.co/ZcfudiYrA6,gran vía de madrid kilómetros de historia y sitios que descubrir,great road of madrid kilometers of history and sites to discover
b'gAAAAABkk1GmLZh1c63vGL1EKkidCYbhef7FFTp-yfPmPryQPuUiALcZm3ap8VfmGMGxFigFawPt4Aw7NhkjIo4N0EtzXJNt1DBARVLtxLxtqFDa4UY9Jsc=',🔁 La inquietante historia de la muerte de John Lennon https://t.co/W1U9L086dh,la inquietante historia de la muerte de john lennon,the disturbing story of the death of john lennon
b'gAAAAABkk1GmFO_2o90bleFKIEVw09CovhszViPy9nqONEBlQ4R8sP7CbOl-zQycThxIIdh9DP0dScmjLx4OYHce9gPfkyoTbfFj-hbE-5UtJUJiSZOZbgM=',✈️ Alimentos caseros o procesados: ¿Qué tipo de comida es mejor para tu mascota? https://t.co/lqd7ZKouBI,alimentos caseros o procesados ¿qué tipo de comida es mejor para tu mascota,home or processed foods what type of food is best for your pet
b'gAAAAABkk1GmLS6KwC-3q71t9SpooyOjFH8Uffb2dpQ_fT3Nyha50Wwbu-DuN9KD3ozf8ymx8OHjJsOEwytHpuqDXKi3S_VP6rgxEh1Urf-yy3sexBAxtMY=',El camino hacia un futuro libre de emisiones: pep+ de @PepsiCo 👇\n#DiaDeLaTierra https://t.co/K8kovpqLWE,el camino hacia un futuro libre de emisiones pep de diadelatierra,the path towards a future free of diadelaterra Pep emissions
b'gAAAAABkk1Gm7jI3GtzShnfuPSS2ZfeFWXhSzO-JIxKI7oLBtC7Z_YMTYxtu-R062J4Jt5RVluBnmpRtv1qMHUw13L235FvPVcBisP2GOKr2xIjPKGkF_Ik=',"dopamina, que están involucrados en la regulación del estado de ánimo.",dopamina que están involucrados en la regulación del estado de ánimo,dopamine that are involved in the regulation of mood
b'gAAAAABkk1GmK9L4S9BJvp6sYespou6TgbLIEvYUowQb5FgrHeaNDtmr6r2M-o8Pi4qh5wWpGyq2U3mvMY1ROv2pVQQ-U3bfNgAgbIdX64j_UZl53W-4kOs=',"🔷 El Palacio de las Telecomunicaciones, un hito de la arquitectura de España https://t.co/Yy6u0FclSI",el palacio de las telecomunicaciones un hito de la arquitectura de españa,the palace of telecommunications a milestone of the architecture of Spain
b'gAAAAABkk1GmWxCw2uxokz07kjHNuI1Lf1VN1X0TqAqLQZmVSFKIjaNhMlJxCmL1Iz6oxyLeXdXrBYOqB0s_0haRQEh5trA30NKMlPIsyUhZ2YQT_RCcezM=',"Me encanta ver gente tan joven y con tanto talento, capaz de crear al margen de las modas. ¡Bravo @valeriacasrod! https://t.co/4RBhXC4C2j",me encanta ver gente tan joven y con tanto talento capaz de crear al margen de las modas ¡bravo,I love to see people so young and talented able to create aside from fashions!
b'gAAAAABkk1GmQvGxjoHqfa3acQcc5gA7GJBg3jptBaZSBQwgoh6D7IHUhzUE0VzsfyaRYZTn3UVGUektpAAkrEsbM6QOw611YTBXqP5o4EI3w7oGa8r_FsU=',📳 ¿Qué es ChatGPT? https://t.co/zx4B6qgFdq,¿qué es chatgpt,what is chatgpt
b'gAAAAABkk1Gm6100Nbw4IklHHqotImwwkwSKcNeG_gfvuIodXXn6J70CSBMNL8BFXrbX5L-4x82sug7wdVRh8zcwf7xX78bG1TX6AqNozCLFH9oJH7tSZZY=',🧲 VÍDEO: Los fractales y la fascinante explicación sobre cómo funciona el universo https://t.co/tfmuiftvpr,vídeo los fractales y la fascinante explicación sobre cómo funciona el universo,video fractals and the fascinating explanation of how the universe works
b'gAAAAABkk1GmrkwaAbJ6Wm7jrHIUa7XwJfA2KCF99N9KXNsu5-Or6ZJB1jW3VdVQNZZB135USrBmPfcQqRPi4aOTYnv_Jlr4IXtpJWFHT3Zk4SXqtfiuv_M=',A B R I L\n\nhttps://t.co/JHRSb3mUno,a b r i l,a b r i l
b'gAAAAABkk1GmTg_0L9jHbVmvNs3LynRphNzoItdbP9LIZNRvozcUYj4bXA9gBHnXs-Bx2Qovv6qTjpV83VqkOd4IeCMSkaOzQplC86hlMaNVdhcQ4sbvVi0=',necesito que abran un head spa en bcn,necesito que abran un head spa en bcn,I need you to open a head spa in bcn.
b'gAAAAABkk1Gm27hXB87knqFJVDq-x8eCTi5Vdl0PUI55CetyYRzJpL1JXwEKy-4BjVMeH1OMnPLo9cXJPKoXhQdZE0Jv9Ne54FxzcbbDfEXPT-dpXaSkPSY=',"y pudiendo cuidar niños ahora, esq los amo",y pudiendo cuidar niños ahora esq los amo,and being able to take care of children now esq I love them
b'gAAAAABkk1GmxyEIcpkZsl2WTq6A5qwUsuOrvcN0Cd0OsKDHy1szwMeB5b-Rox4K5XoxGM1eb3bwVzADeqFV9lT7GtloW91O_pdoPr5C42s_XvO4MtH9Ytk=',"#Difundo #AdoptaNoCompres Este pastor alemán busca familia, es macho tiene 1 año y 4 meses y necesita urgentemente salir de donde está, tiene chip y vacunas, se encuentra en #Sevilla se daría con contrato de adopción.🆘🆘🆘🆘 Teléfono 605651000☎️ Gracias por rt! https://t.co/7FxxTW2MRO",difundo adoptanocompres este pastor alemán busca familia es macho tiene año y meses y necesita urgentemente salir de donde está tiene chip y vacunas se encuentra en sevilla se daría con contrato de adopción teléfono gracias por rt,spread adoptocompres this German shepherd seeks family is male has year and months and urgently needs to get out of where it is has chip and vaccines is in sevilla would be given with adoption contract telephone thanks for rt
b'gAAAAABkk1Gmg6qK-3xfzi9wVjRjRTKs8AnPTXzapV-U6_j7nxQr7KjBJC87e-9WNgo3zZycvFwtybaaw446-3HXSQs8y6zoNSAKXXzY1EPM9mjDEp3etng=',"@guillermofesser En breve la implantaremos en ""Españapa"". Aquí se necesitan camareros a cascoporro (Madrid, Sevilla...),  a ser posible sumisos y con sueldos míseros (propinas aparte)...el perfil más adecuado a estas necesidades.",en breve la implantaremos en españapa aquí se necesitan camareros a cascoporro madrid sevilla a ser posible sumisos y con sueldos míseros propinas aparteel perfil más adecuado a estas necesidades,Soon we will be implanting it in Spain here you need waiters to helmetporro madrid sevilla if possible submissive and with meager salaries tips apart the most suitable profile to these needs
b'gAAAAABkk1GnYlQIUpEXoThfx87d9iJhxOAYsFEgxPBPIM7RQcedU8Gy9S8W9Za9Pg_CYSuB6zfy6Vk0N0ON_xhcYBJSv-VKWrKgL_CKoIH-Een0ZwVgMwo=',🔃 Los hechos desconcertantes que rodearon la muerte de Bruce Lee https://t.co/LgG5CmKsu1,los hechos desconcertantes que rodearon la muerte de bruce lee,the disconcerting facts surrounding the death of bruce reads
b'gAAAAABkk1GnjkYnIMvXTZiE2i1ad1nJ9YAFUAUCIMBM4wQMZhpX-30HdMFsqk7urGGVxYxzRxojRn31HbySqQ_oxWmK6VuWJL8KvLdcEEmGfKwbmk0oQwI=',"Oh, vaya, alguien le ha metido caña este mes a @HOONINE_ 😅 https://t.co/z4bYvwRPG1",oh vaya alguien le ha metido caña este mes a,"Oh, come on. Someone's got a cane this month."
b'gAAAAABkk1GnjnDhOV7dfBXCjD1lflpz5br0OIMJGce0-MQTKpGt5PuZNttCjcSRM36kEtn-BBZ_RW0SdZD8S0VDrtS3JNOprz5G_Lg3-SNEj_2rw7GTSzM=',🔅 El robot araña ‘más grande del mundo’ ha sido construido por YouTubers https://t.co/FJPizG9e6e,el robot araña ‘más grande del mundo’ ha sido construido por youtubers,the ‘biggest’ spider robot in the world has been built by youtubers
b'gAAAAABkk1GnCPsDPVdn_vFL4eA6OkFNICh_62eU6oAyd6l5KvMWYRu7XUFTTWID5SPDdsHjlpUA2CPmQf_uGQgeq1ifuJGOvwMq4sJ5reL7HM_kkolB5Kg=',"🆙 Frida Kahlo: una vida entre tragedia, arte y promiscuidad https://t.co/z1dCmT2e33",frida kahlo una vida entre tragedia arte y promiscuidad,frida kahlo a life between tragedy art and promiscuity
b'gAAAAABkk1Gn5IJ06x9y4wFYeURbTIN62qTH0ug5GsGbke6AZ6npzj3YI6p9l4GSWc0IZ7DwLZYaMv4Rd4PfUbvzz0aJMObSt2EgtHYYrI0S1enUCxMEnXM=',"@Fustericu2 @hatersillah @lopalangana Qué tiene que ver que se diga que dejes a los animales en paz, a qué ames más a una serpiente que a una persona? https://t.co/KqjiazhxAa",qué tiene que ver que se diga que dejes a los animales en paz a qué ames más a una serpiente que a una persona,What does it have to do with being told to leave the animals alone to love a snake more than a person?
b'gAAAAABkk1Gnab3IJzs7kJc9e-_ZDmjXJxGhyVhf591D1cOGGAgQrQdzpsGj5ad87rpT75jzoS5WlgnUx77W0to52VAKrMMAKtXoi8YjHt6jwaYCOF6H-Yo=',🆙 El robot abogado cancela la cita en la corte por amenazas https://t.co/xmz6AUj9f3,el robot abogado cancela la cita en la corte por amenazas,The robot lawyer cancels the court date for threats
b'gAAAAABkk1Gn7cNGjFkc4M5j79Z-7jJB57xNLm0aJ1Sw4eMu_6GAO4Iy71wQkK3KasDY7hVli7YEqH2aE-tK1sGr9XCsIB4633dKQte_cJ_DRHPzR3q53Uw=',🔃 Los hechos desconcertantes que rodearon la muerte de Bruce Lee https://t.co/aulD6doub3,los hechos desconcertantes que rodearon la muerte de bruce lee,the disconcerting facts surrounding the death of bruce reads
b'gAAAAABkk1GnXLTqtNRDXvHY3kmY845SaVDr9j75-Dl6Mqdxof4gZD1WBR6qhlNic9L50TrQTLmcJ_W_uwChkwl3W8kYkos3n4pT0I1jFEiyCoslkoj7qdI=',"@Ralph194468 @JavierVillamor @Gakugano 🤣🤣🤣🤣🤣 menos mal que no os dejan llevar armas, que seguro que te dispararías tu solito 🤣🤣🤣🤣🤣🤣 https://t.co/aeO3bzCz7C",menos mal que no os dejan llevar armas que seguro que te dispararías tu solito,"Good thing they don't let you carry guns, I'm sure you'd shoot yourself."
b'gAAAAABkk1Gn_c_xVLwkTuOcH_xw7auvxTVayxpSnr3afL-rjXbPbSrX2PvSKFejtz__06fkH0bEoM8pGQwoDcnXN7GSwkM41LkLCEPtmAt1z0Ray1Hxw_o=',Ayer escuché unos 10 segundos de Sycamore y creo que no exagero si digo que va a ser una de mis favoritas.,ayer escuché unos segundos de sycamore y creo que no exagero si digo que va a ser una de mis favoritas,I heard a few seconds of sycamore yesterday and I don't think I exaggerate if I say it's going to be one of my favorites.
b'gAAAAABkk1GnkKDc_6yJxhFHuu9HsCOrmYLP4AJg6IXjLKX5laaODYJbO1lkG3UQCTnX8s2jEw6Twag1dIws0RWSINDIVDhkjEQWhmVQDlJbBqQjQ8qY4IM=',@kitelhta Le dejó porque se sentía insultado.,le dejó porque se sentía insultado,left him because he felt insulted.
b'gAAAAABkk1Gn_Dmd_7Zu_1F2Pp2CDseaJQi4ufd6SCndrJ7P2DI9JVDKniQEthdRt0RC8r4J2-ws5Q2vDBXfNDq0E2K_iYem15Y5wg10qRDsa87vDeFYK6A=',@Memakker Boing siempre,boing siempre,Boing always
b'gAAAAABkk1GnYCP5LoCtskEII4FBzFYVMVnZgg5k6MP-l6rczKSRJXZrsALVJXZlQbLOQcY6oxy34Sy2wPUkiXFmZx2Sgj42dOez4gnKDKpdGb0J0deLSW0=',"⭐️ Los riesgos de cocinar en parrillas, hornos y barbacoas https://t.co/RIo1K483a0",los riesgos de cocinar en parrillas hornos y barbacoas,the risks of cooking on grills ovens and barbecues
b'gAAAAABkk1GnGkOdXBcALPG85YXAZ7CGygsdlL08Fy_Wr9GCN8HEojf6kb_tuJq_xI4Wxca4k20CMzpfQKuKF_YDingDpFi5kaIYv87PLUy-yJOSkzrZmOQ=',Primer día de playa https://t.co/g2rb3w82ck,primer día de playa,first day of the beach
b'gAAAAABkk1GniXNjAF0ljLLibivv3juT9n4yIDXtAhLq9iaIAsjnjSQ6ahr5-am4f4rXbzYjU5jhPp_o1CTTnfZmmBoyZHtJbX4BduEp1kfEWEhjKQekPCE=',"@CuentaMister @Mascherano Totalmente de acuerdo!!! Qué ganas tengo de ver un día a Marcherano entrenando al nuestro Barça. Con su pasión,reflexión y liderazgo, puede ser brutal. Creo q lo mejor sería q fuera entrenador del B. @JoanLaportaFCB haz tu magia!!!!",totalmente de acuerdo qué ganas tengo de ver un día a marcherano entrenando al nuestro barça con su pasiónreflexión y liderazgo puede ser brutal creo q lo mejor sería q fuera entrenador del b haz tu magia,I totally agree what I want to see a day of marcherano training our barça with his passion reflection and leadership can be brutal I think the best would be q out coach of b do your magic
b'gAAAAABkk1GneKMQftN7fujDqn9jkKOsL9UEmdEKeaaQqQgv1yh8bo9MuJ5K8U5HlfrkkJIyu8gwJV-2fHiPr6IW20u0idGz4f6BcknX9b5hPU9WOfvcFxc=',📌 A las mujeres casadas les llega la muerte más rápido que a las mujeres que permanecen solteras https://t.co/3sYhTJG1uI,a las mujeres casadas les llega la muerte más rápido que a las mujeres que permanecen solteras,married women get killed faster than women who remain single
b'gAAAAABkk1GnCYUSCjQOMeGTO5Gb1sv6NorRvUhOUAokEZWbv-fdGNEY-v06IcH9lStH3ip5-n999f5P1sUt2gxzn0OFmUCmgtBHdyWS-c9D6nbJc5qVxCM=',📌 Así reclutan las sectas a sus miembros https://t.co/jhNeGIqvrA,así reclutan las sectas a sus miembros,so recruit the sects to their members
b'gAAAAABkk1GnaMkfdyCKlc0sm8W3PXFNE5pEsp5KXyJnXEe5CJ7DCINvY-8tFV-5xHpVk424Z_D3H0_QzsteeH5Xa-mlSo5TvzBuot9N9GoxN2OJ6VX0Qv0=',➡️ Mito o realidad: ¿los perros solo ven en blanco y negro? https://t.co/W1eHQ2eIrh,mito o realidad ¿los perros solo ven en blanco y negro,myth or reality do dogs only see in black and white
b'gAAAAABkk1Gnb7LfwmHZMhRShDjJKLJIcgTFfq-91NT1e2wTWExAmFPc2Sest6DNnOmdiW3LV4f7ooa-10jdz8jf3gN4tng_1K_SEzjjdZYNk_TKxHjBsDY=',Qrt the character vs how you cosplayed them!💫\nHe hecho varios cosplays pero mi fav es cuando me disfracé de Power disfrazada de murciélago porque why not https://t.co/ywBXrQL1dC https://t.co/p9ZNKQlNLk,qrt the character vs how you cosplayed themhe hecho varios cosplays pero mi fav es cuando me disfracé de power disfrazada de murciélago porque why not,qrt the character vs how you cosplayed them made several cosplays but my fav is when I dressed up as a power disguised as a bat because why not
b'gAAAAABkk1GnSXXdvd55T20sgej4e6Gd_dniTTs3mRt2zNXWZz-R40XAygWnxozY8Oux1nzBxqCrlH_lSWDZeuqeEycfap_nZDq8hxS-4ESoEsZ_cPMxKnk=',🔴 Tres métodos para saber quién te ha bloqueado en Instagram https://t.co/Au9xZqJtW4,tres métodos para saber quién te ha bloqueado en instagram,three methods to find out who has blocked you in instagram
b'gAAAAABkk1GnajEQ9CSYLIPvB5Tjfxyxc2yAJ7m1rySPmoHf_gJEHEWU0qka0DDReR8uCTTwoQ9jIP-Fra9ve7PrjePjErPfvM0ArW1-kJZAp7nNQWbv_Uo=',"¿Por qué no es lo mismo? La alimentación va determinada por la cultura y lo instaurado en la sociedad, ambos animales sienten dolor y tienen capacidad de sentir alegría, miedo o amor, ambos animales quieren vivir y tienen sus propios intereses. https://t.co/9578tcxMxR",¿por qué no es lo mismo la alimentación va determinada por la cultura y lo instaurado en la sociedad ambos animales sienten dolor y tienen capacidad de sentir alegría miedo o amor ambos animales quieren vivir y tienen sus propios intereses,Why is it not the same food is determined by culture and what established in society both animals feel pain and have the ability to feel joy fear or love both animals want to live and have their own interests
b'gAAAAABkk1GnsDPbbNmGX6RMKrM9S3PRsH0SzKA7Ds7k1mUR_6L5mxnMygxPPWLL-HroYXNfv5GwZg3H4FeXTECVr9RvPwfOZ0DqDAdKZVQfIrNqagMNEbk=',@BlxckNews Pagar 40 millones por un chaval brasileño de 18 años??? Ni de coña!!!!,pagar millones por un chaval brasileño de años ni de coña,to pay millions for a Brazilian kid of years and no joke
b'gAAAAABkk1GnzGbnoVZXG9RY3NoLGOjlwW8Kt_0CV0T1UjM766a1ak-v-hZIYTO9yskoz34tr7n1sfHZ4hA2hDeotv8m6M68tBS4lZYJnIZ7A7RMKFEPUk0=',¡Gracias a todos por acompañarnos! ❤️💚 https://t.co/X1MKGHM4yQ,¡gracias a todos por acompañarnos,Thank you all for joining us.
b'gAAAAABkk1GnqFBkD_9CPb3i9PyoK4tJJIdcUpGgcR38Xvnk6fDDLtUo6QeCRZx76qcp_G-36EfPfKCWWSHekhJiWQSc9P4dsy6jH3XcI4F2WoLqFWLwTew=',🔴 El Evangelio de Judas: Redescubriendo al Apóstol ‘traicionero’ https://t.co/xWM2AR0eX5,el evangelio de judas redescubriendo al apóstol ‘traicionero’,the gospel of Judah rediscovering the ‘treasoning’ apostle
b'gAAAAABkk1Gn5pBWpJpBZljZ05HKwV8fRH2cBvSAjURhtMVZKUjLH5YaIOcH8gBZ0FR198ML05RgBktO8-puImFPi_V5za085464Lp1JAXWvjuzTE6RTGaE=',"@Blazier_10 No es por un hombre, es por el hombre",no es por un hombre es por el hombre,It's not about a man. It's about a man.
b'gAAAAABkk1Gn26qiuRTBYFuaoa-62pRXzA9cEYi_vwQV88WvHOAdirsDg9cPJbk6m-GjjZ9Ey3GfvPgLNPaOOXR7tT8SahGPjPgv5oK0QLwFcMui3dAKdQU=',💠 ¿La contaminación está cayendo en picado? https://t.co/svlw4CPsRw,¿la contaminación está cayendo en picado,Is the contamination falling in the plummet?
b'gAAAAABkk1GnFrtNXOKB6IPP6qR2tH2Jg067mKrleZM4fuh9-NGLr6Rw-f-LNIZmpeLdYG8sBfL7OERrTZU846t4lTS1YeoQ5uGVRfYLggVfLdWCNmQ9BJc=',"@ismellgy La gente se piensa que porque no mencione grupos de mujeres ya no los escucha, cuando en su perfil tiene un top de ABBA. Yo no entiendo por qué le tienen tanta tirria, me parece una persona súper sensible y súper amable. https://t.co/LnuKmahMYb",la gente se piensa que porque no mencione grupos de mujeres ya no los escucha cuando en su perfil tiene un top de abba yo no entiendo por qué le tienen tanta tirria me parece una persona súper sensible y súper amable,People think that because I don't mention groups of women they don't listen to them anymore when in their profile they have an abba top I don't understand why they have so much tirria I think a super sensitive and super friendly person
b'gAAAAABkk1GnItzesrdref5REV0m0HeVwjdCIm9DY_tuWdTDnQjcVkwz8NTMEN1PACa3mEL7E6ewF-vswBjiJxKA6vT89WREHWx04Q5ZFgm5nkL6zhQqI7M=',🟠 Museo del Prado: 'el más relevante del mundo en pintura europea' https://t.co/FvUc1iAkO6,museo del prado el más relevante del mundo en pintura europea,the world's most important meadow museum in European painting
b'gAAAAABkk1GnfhGWAMHQpAgj1XlRNizR5X-WAYpLjrpQwNuKAoJOc6oaExl0agsHF0bmru9R-0v5DUp74ZqfsBsYAzToBBr67y0bhY7DTgrVMe071g9oWuo=',@minoduixa Me lo apunto 👍🏻👍🏻,me lo apunto,I'm in.
b'gAAAAABkk1Gn6uoBgjlH5tOZa7f8jJGb8wseRaBekjmr9N0lKFdBifhWcxo4fgv7MY2dXFvjvS-6em96rcPxAKFExe36Igk2kHVAueKQt7a3CAGKLUzOSPw=',me acabo de enterar de que hay depuración inalámbrica entre android studio y el móvil kjajskas yo como un imbécil con el cable,me acabo de enterar de que hay depuración inalámbrica entre android studio y el móvil kjajskas yo como un imbécil con el cable,I just found out that there's wireless debugging between android studio and the kjajskas mobile I as an asshole with the cable
b'gAAAAABkk1GntZqWsi4tZphFG1pUV9mH3wqzm-7cSTXQ43xT-Gb4xisdUaFOWXfaIW9dKPai1coq5Ob6fEAuM54EB-8PMf53JGGvOP-wfIxBqyzkpobGcaE=',"@18mariinaflo En el Five guys, al menos el de los Campos elíseos, puedes mezclar las bebidas. No lo recomiendo en absoluto. No por el sabor, sino por lo que puede venir luego xd sólo diré que al día siguiente, el dolor de barriga derivado de la hinchazón, no se la deseo a nadie xddd",en el five guys al menos el de los campos elíseos puedes mezclar las bebidas no lo recomiendo en absoluto no por el sabor sino por lo que puede venir luego xd sólo diré que al día siguiente el dolor de barriga derivado de la hinchazón no se la deseo a nadie xddd,In the fiveguys at least that of the elysee fields you can mix the drinks not at all recommend it not for the taste but for what can come then xd just say that the next day the belly pain derived from the swelling will not wish it to anyone xddd
b'gAAAAABkk1GnksNO6YD1ZR_v92RawSGO060Blrlc8bYrIoqDX3W447TC0j9vxiF9j_eO00uura4d-kH6RJYo8KZYMJt0PjIjph6n96E-AYYCziVDKeiBCMw=',Que asco levantarme toa pegajosa desde buena mañana 😒,que asco levantarme toa pegajosa desde buena mañana,that disgusts me to get up sticky toa from good morning
